Local Granule ID,Entity ID,Acquisition Start Date,Acquisition End Date,Horizontal Tile Number,Vertical Tile Number,Day/Night Indicator,Version Number,Product Generation Algorithm,Auto Quality Flag,Auto Quality Flag Explanation,Science Quality Flag,Science Quality Flag Expln,Missing Data Percentage, DOI Authority,DOI Name,Date Entered,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
MOD13Q1.A2007033.h11v04.006.2015161220453.hdf,2168277512,2/2/2007,2/17/2007,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/6/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2007033.h11v04.006,2168277512,https://earthexplorer.usgs.gov/browse-link/10785/2168277512
MOD13Q1.A2006289.h11v04.006.2015161204256.hdf,2168257292,10/16/2006,10/31/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006289.h11v04.006,2168257292,https://earthexplorer.usgs.gov/browse-link/10785/2168257292
MOD13Q1.A2006305.h11v04.006.2015161210616.hdf,2168263843,11/1/2006,11/16/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006305.h11v04.006,2168263843,https://earthexplorer.usgs.gov/browse-link/10785/2168263843
MOD13Q1.A2006257.h11v04.006.2015161201059.hdf,2168253325,9/14/2006,9/29/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006257.h11v04.006,2168253325,https://earthexplorer.usgs.gov/browse-link/10785/2168253325
MOD13Q1.A2006225.h11v04.006.2015161192651.hdf,2168255276,8/13/2006,8/28/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006225.h11v04.006,2168255276,https://earthexplorer.usgs.gov/browse-link/10785/2168255276
MOD13Q1.A2006241.h11v04.006.2015161195224.hdf,2168247559,8/29/2006,9/13/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006241.h11v04.006,2168247559,https://earthexplorer.usgs.gov/browse-link/10785/2168247559
MOD13Q1.A2006177.h11v04.006.2015161173311.hdf,2168232537,6/26/2006,7/11/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006177.h11v04.006,2168232537,https://earthexplorer.usgs.gov/browse-link/10785/2168232537
MOD13Q1.A2006209.h11v04.006.2015161191830.hdf,2168239375,7/28/2006,8/12/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006209.h11v04.006,2168239375,https://earthexplorer.usgs.gov/browse-link/10785/2168239375
MOD13Q1.A2006145.h11v04.006.2015161160605.hdf,2168217536,5/25/2006,6/9/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006145.h11v04.006,2168217536,https://earthexplorer.usgs.gov/browse-link/10785/2168217536
MOD13Q1.A2006161.h11v04.006.2015161173111.hdf,2168223328,6/10/2006,6/25/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006161.h11v04.006,2168223328,https://earthexplorer.usgs.gov/browse-link/10785/2168223328
MOD13Q1.A2006097.h11v04.006.2015161150914.hdf,2168181364,4/7/2006,4/22/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006097.h11v04.006,2168181364,https://earthexplorer.usgs.gov/browse-link/10785/2168181364
MOD13Q1.A2005065.h11v04.006.2015157045356.hdf,2167254875,3/6/2005,3/21/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005065.h11v04.006,2167254875,https://earthexplorer.usgs.gov/browse-link/10785/2167254875
MOD13Q1.A2005273.h11v04.006.2015157060541.hdf,2167219909,9/30/2005,10/15/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005273.h11v04.006,2167219909,https://earthexplorer.usgs.gov/browse-link/10785/2167219909
MOD13Q1.A2005321.h11v04.006.2015157063512.hdf,2167221296,11/17/2005,12/2/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005321.h11v04.006,2167221296,https://earthexplorer.usgs.gov/browse-link/10785/2167221296
MOD13Q1.A2005241.h11v04.006.2015157055717.hdf,2167211861,8/29/2005,9/13/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005241.h11v04.006,2167211861,https://earthexplorer.usgs.gov/browse-link/10785/2167211861
MOD13Q1.A2005097.h11v04.006.2015157050225.hdf,2167212663,4/7/2005,4/22/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005097.h11v04.006,2167212663,https://earthexplorer.usgs.gov/browse-link/10785/2167212663
MOD13Q1.A2005177.h11v04.006.2015157054511.hdf,2167213006,6/26/2005,7/11/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005177.h11v04.006,2167213006,https://earthexplorer.usgs.gov/browse-link/10785/2167213006
MOD13Q1.A2005017.h11v04.006.2015157044714.hdf,2167213077,1/17/2005,2/1/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005017.h11v04.006,2167213077,https://earthexplorer.usgs.gov/browse-link/10785/2167213077
MOD13Q1.A2005161.h11v04.006.2015157052836.hdf,2167216111,6/10/2005,6/25/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005161.h11v04.006,2167216111,https://earthexplorer.usgs.gov/browse-link/10785/2167216111
MOD13Q1.A2005081.h11v04.006.2015157045256.hdf,2167196172,3/22/2005,4/6/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005081.h11v04.006,2167196172,https://earthexplorer.usgs.gov/browse-link/10785/2167196172
MOD13Q1.A2005225.h11v04.006.2015157060018.hdf,2167181882,8/13/2005,8/28/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005225.h11v04.006,2167181882,https://earthexplorer.usgs.gov/browse-link/10785/2167181882
MOD13Q1.A2003081.h11v04.006.2015156191854.hdf,2167174915,3/22/2003,4/6/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003081.h11v04.006,2167174915,https://earthexplorer.usgs.gov/browse-link/10785/2167174915
MOD13Q1.A2005113.h11v04.006.2015157052638.hdf,2167181178,4/23/2005,5/8/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005113.h11v04.006,2167181178,https://earthexplorer.usgs.gov/browse-link/10785/2167181178
MOD13Q1.A2005049.h11v04.006.2015157043805.hdf,2167145064,2/18/2005,3/5/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005049.h11v04.006,2167145064,https://earthexplorer.usgs.gov/browse-link/10785/2167145064
MOD13Q1.A2003049.h11v04.006.2015156083139.hdf,2167056162,2/18/2003,3/5/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003049.h11v04.006,2167056162,https://earthexplorer.usgs.gov/browse-link/10785/2167056162
MOD13Q1.A2005033.h11v04.006.2015157044730.hdf,2167133675,2/2/2005,2/17/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005033.h11v04.006,2167133675,https://earthexplorer.usgs.gov/browse-link/10785/2167133675
MOD13Q1.A2003065.h11v04.006.2015156190707.hdf,2167134924,3/6/2003,3/21/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003065.h11v04.006,2167134924,https://earthexplorer.usgs.gov/browse-link/10785/2167134924
MOD13Q1.A2003033.h11v04.006.2015156053335.hdf,2166853899,2/2/2003,2/17/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003033.h11v04.006,2166853899,https://earthexplorer.usgs.gov/browse-link/10785/2166853899
MOD13Q1.A2004273.h11v04.006.2015154135343.hdf,2166465231,9/29/2004,10/14/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004273.h11v04.006,2166465231,https://earthexplorer.usgs.gov/browse-link/10785/2166465231
MOD13Q1.A2004033.h11v04.006.2015154122103.hdf,2166342713,2/2/2004,2/17/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004033.h11v04.006,2166342713,https://earthexplorer.usgs.gov/browse-link/10785/2166342713
